,type,result,winning team,game time,red team barons,red team dragons,red team towers,blue team barons,blue team dragons,blue team towers,red team player 1 name,red team player 1 champion,red team player 1 rank,red team player 1 kda,red team player 1 damage given,red team player 1 damage taken,red team player 1 cs,red team player 1 vision 1,red team player 1 vision 2,red team player 1 summoner spell 1,red team player 1 summoner spell 2,red team player 1 rune 1,red team player 1 rune 2,red team player 1 item 1,red team player 1 item 2,red team player 1 item 3,red team player 1 item 4,red team player 1 item 5,red team player 1 item 6,red team player 1 item 7,red team player 2 name,red team player 2 champion,red team player 2 rank,red team player 2 kda,red team player 2 damage given,red team player 2 damage taken,red team player 2 cs,red team player 2 vision 1,red team player 2 vision 2,red team player 2 summoner spell 1,red team player 2 summoner spell 2,red team player 2 rune 1,red team player 2 rune 2,red team player 2 item 1,red team player 2 item 2,red team player 2 item 3,red team player 2 item 4,red team player 2 item 5,red team player 2 item 6,red team player 2 item 7,red team player 3 name,red team player 3 champion,red team player 3 rank,red team player 3 kda,red team player 3 damage given,red team player 3 damage taken,red team player 3 cs,red team player 3 vision 1,red team player 3 vision 2,red team player 3 summoner spell 1,red team player 3 summoner spell 2,red team player 3 rune 1,red team player 3 rune 2,red team player 3 item 1,red team player 3 item 2,red team player 3 item 3,red team player 3 item 4,red team player 3 item 5,red team player 3 item 6,red team player 3 item 7,red team player 4 name,red team player 4 champion,red team player 4 rank,red team player 4 kda,red team player 4 damage given,red team player 4 damage taken,red team player 4 cs,red team player 4 vision 1,red team player 4 vision 2,red team player 4 summoner spell 1,red team player 4 summoner spell 2,red team player 4 rune 1,red team player 4 rune 2,red team player 4 item 1,red team player 4 item 2,red team player 4 item 3,red team player 4 item 4,red team player 4 item 5,red team player 4 item 6,red team player 4 item 7,red team player 5 name,red team player 5 champion,red team player 5 rank,red team player 5 kda,red team player 5 damage given,red team player 5 damage taken,red team player 5 cs,red team player 5 vision 1,red team player 5 vision 2,red team player 5 summoner spell 1,red team player 5 summoner spell 2,red team player 5 rune 1,red team player 5 rune 2,red team player 5 item 1,red team player 5 item 2,red team player 5 item 3,red team player 5 item 4,red team player 5 item 5,red team player 5 item 6,red team player 5 item 7,blue team player 1 name,blue team player 1 champion,blue team player 1 rank,blue team player 1 kda,blue team player 1 damage given,blue team player 1 damage taken,blue team player 1 cs,blue team player 1 vision 1,blue team player 1 vision 2,blue team player 1 summoner spell 1,blue team player 1 summoner spell 2,blue team player 1 rune 1,blue team player 1 rune 2,blue team player 1 item 1,blue team player 1 item 2,blue team player 1 item 3,blue team player 1 item 4,blue team player 1 item 5,blue team player 1 item 6,blue team player 1 item 7,blue team player 2 name,blue team player 2 champion,blue team player 2 rank,blue team player 2 kda,blue team player 2 damage given,blue team player 2 damage taken,blue team player 2 cs,blue team player 2 vision 1,blue team player 2 vision 2,blue team player 2 summoner spell 1,blue team player 2 summoner spell 2,blue team player 2 rune 1,blue team player 2 rune 2,blue team player 2 item 1,blue team player 2 item 2,blue team player 2 item 3,blue team player 2 item 4,blue team player 2 item 5,blue team player 2 item 6,blue team player 2 item 7,blue team player 3 name,blue team player 3 champion,blue team player 3 rank,blue team player 3 kda,blue team player 3 damage given,blue team player 3 damage taken,blue team player 3 cs,blue team player 3 vision 1,blue team player 3 vision 2,blue team player 3 summoner spell 1,blue team player 3 summoner spell 2,blue team player 3 rune 1,blue team player 3 rune 2,blue team player 3 item 1,blue team player 3 item 2,blue team player 3 item 3,blue team player 3 item 4,blue team player 3 item 5,blue team player 3 item 6,blue team player 3 item 7,blue team player 4 name,blue team player 4 champion,blue team player 4 rank,blue team player 4 kda,blue team player 4 damage given,blue team player 4 damage taken,blue team player 4 cs,blue team player 4 vision 1,blue team player 4 vision 2,blue team player 4 summoner spell 1,blue team player 4 summoner spell 2,blue team player 4 rune 1,blue team player 4 rune 2,blue team player 4 item 1,blue team player 4 item 2,blue team player 4 item 3,blue team player 4 item 4,blue team player 4 item 5,blue team player 4 item 6,blue team player 4 item 7,blue team player 5 name,blue team player 5 champion,blue team player 5 rank,blue team player 5 kda,blue team player 5 damage given,blue team player 5 damage taken,blue team player 5 cs,blue team player 5 vision 1,blue team player 5 vision 2,blue team player 5 summoner spell 1,blue team player 5 summoner spell 2,blue team player 5 rune 1,blue team player 5 rune 2,blue team player 5 item 1,blue team player 5 item 2,blue team player 5 item 3,blue team player 5 item 4,blue team player 5 item 5,blue team player 5 item 6,blue team player 5 item 7,record owner,owner champion
0,Ranked Solo,GameResult.LOSE,Team.BLUE,1476,0,1,4,1,2,9,fιght,K'Sante,challenger,2/2/2 (27%),9310,17133,200,4,1,Teleport,Flash,Grasp of the Undying,Inspiration,Aegis of the Legion,Iceborn Gauntlet,Sunfire Aegis,Plated Steelcaps,Null-Magic Mantle,Cloth Armor,Oracle Lens,Envy Carry,Kayn,challenger,7/2/4 (73%),12457,25330,173,47,2,Flash,Smite,Dark Harvest,Precision,Axiom Arc,Duskblade of Draktharr,Last Whisper,Ionian Boots of Lucidity,Caulfield's Warhammer,Oracle Lens,,Decay0,Akali,challenger,4/3/2 (40%),9488,19963,179,25,3,Teleport,Flash,Fleet Footwork,Resolve,Doran's Shield,Control Ward,Hextech Rocketbelt,Dark Seal,Sorcerer's Shoes,Shadowflame,Oracle Lens,Son Hak,Xayah,grandmaster,1/6/5 (40%),9589,14597,202,17,5,Heal,Flash,Lethal Tempo,Inspiration,Berserker's Greaves,Refillable Potion,Kraken Slayer,Navori Quickblades,Farsight Alteration,,,Doss not worlds,Rakan,challenger,1/2/12 (87%),5602,16256,26,848,5,Flash,Ignite,Glacial Augment,Domination,Bulwark of the Mountain,Mercury's Treads,Radiant Virtue,Chalice of Blessing,Control Ward,Oracle Lens,,fιght,K'Sante,challenger,2/2/2 (27%),9310,17133,200,4,1,Teleport,Flash,Grasp of the Undying,Inspiration,Aegis of the Legion,Iceborn Gauntlet,Sunfire Aegis,Plated Steelcaps,Null-Magic Mantle,Cloth Armor,Oracle Lens,Envy Carry,Kayn,challenger,7/2/4 (73%),12457,25330,173,47,2,Flash,Smite,Dark Harvest,Precision,Axiom Arc,Duskblade of Draktharr,Last Whisper,Ionian Boots of Lucidity,Caulfield's Warhammer,Oracle Lens,,Decay0,Akali,challenger,4/3/2 (40%),9488,19963,179,25,3,Teleport,Flash,Fleet Footwork,Resolve,Doran's Shield,Control Ward,Hextech Rocketbelt,Dark Seal,Sorcerer's Shoes,Shadowflame,Oracle Lens,Son Hak,Xayah,grandmaster,1/6/5 (40%),9589,14597,202,17,5,Heal,Flash,Lethal Tempo,Inspiration,Berserker's Greaves,Refillable Potion,Kraken Slayer,Navori Quickblades,Farsight Alteration,,,Doss not worlds,Rakan,challenger,1/2/12 (87%),5602,16256,26,848,5,Flash,Ignite,Glacial Augment,Domination,Bulwark of the Mountain,Mercury's Treads,Radiant Virtue,Chalice of Blessing,Control Ward,Oracle Lens,,,Rakan
1,Ranked Solo,GameResult.WIN,Team.BLUE,1306,0,1,1,1,1,3,TTV Daitolol,Akali,grandmaster,7/2/6 (35%),21220,18244,151,5,1,Ignite,Flash,Conqueror,Resolve,Hextech Rocketbelt,Refillable Potion,Dark Seal,Sorcerer's Shoes,Shadowflame,Oracle Lens,,Miyamotô Musashî,Taliyah,grandmaster,9/2/11 (54%),15516,14937,162,46,3,Flash,Smite,First Strike,Domination,Luden's Tempest,Broken Stopwatch,Needlessly Large Rod,Sorcerer's Shoes,Mejai's Soulstealer,Shadowflame,Oracle Lens,15 02 2022,Lucian,challenger,5/4/3 (22%),11318,12477,183,7,3,Teleport,Flash,Press the Attack,Resolve,Essence Reaver,Refillable Potion,The Collector,Plated Steelcaps,Long Sword,B. F. Sword,Stealth Ward,Myrtus,Samira,challenger,16/2/4 (54%),15329,13460,163,6,4,Flash,Heal,Conqueror,Domination,The Collector,Infinity Edge,Plated Steelcaps,Immortal Shieldbow,B. F. Sword,Cloth Armor,Farsight Alteration,Doss not worlds,Nautilus,challenger,0/1/17 (46%),2826,7144,27,723,6,Flash,Ignite,Glacial Augment,Sorcery,Targon's Buckler,Plated Steelcaps,Locket of the Iron Solari,Lifewell Pendant,Control Ward,Ruby Crystal,Oracle Lens,TTV Daitolol,Akali,grandmaster,7/2/6 (35%),21220,18244,151,5,1,Ignite,Flash,Conqueror,Resolve,Hextech Rocketbelt,Refillable Potion,Dark Seal,Sorcerer's Shoes,Shadowflame,Oracle Lens,,Miyamotô Musashî,Taliyah,grandmaster,9/2/11 (54%),15516,14937,162,46,3,Flash,Smite,First Strike,Domination,Luden's Tempest,Broken Stopwatch,Needlessly Large Rod,Sorcerer's Shoes,Mejai's Soulstealer,Shadowflame,Oracle Lens,15 02 2022,Lucian,challenger,5/4/3 (22%),11318,12477,183,7,3,Teleport,Flash,Press the Attack,Resolve,Essence Reaver,Refillable Potion,The Collector,Plated Steelcaps,Long Sword,B. F. Sword,Stealth Ward,Myrtus,Samira,challenger,16/2/4 (54%),15329,13460,163,6,4,Flash,Heal,Conqueror,Domination,The Collector,Infinity Edge,Plated Steelcaps,Immortal Shieldbow,B. F. Sword,Cloth Armor,Farsight Alteration,Doss not worlds,Nautilus,challenger,0/1/17 (46%),2826,7144,27,723,6,Flash,Ignite,Glacial Augment,Sorcery,Targon's Buckler,Plated Steelcaps,Locket of the Iron Solari,Lifewell Pendant,Control Ward,Ruby Crystal,Oracle Lens,,Nautilus
2,Ranked Solo,GameResult.WIN,Team.RED,1878,0,4,8,2,0,6,TTV KERBEROS LOL,Kayle,challenger,5/7/6 (33%),30132,27907,291,211,2,Teleport,Flash,Grasp of the Undying,Sorcery,Kraken Slayer,Crown of the Shattered Queen,Rylai's Crystal Scepter,Boots of Swiftness,Nashor's Tooth,Farsight Alteration,,destined one,Lee Sin,grandmaster,7/8/15 (67%),18415,42097,175,614,5,Smite,Flash,Conqueror,Inspiration,Broken Stopwatch,Goredrinker,Maw of Malmortius,Chain Vest,Plated Steelcaps,Black Cleaver,Stealth Ward,NICKI NICOLEE,Syndra,grandmaster,11/8/6 (52%),27899,19448,250,213,4,Flash,Teleport,First Strike,Sorcery,Mejai's Soulstealer,Blighting Jewel,Ionian Boots of Lucidity,Liandry's Anguish,Cosmic Drive,Rabadon's Deathcap,Farsight Alteration,Daksider,Tristana,grandmaster,8/6/7 (45%),24016,25286,250,18,3,Heal,Flash,Hail of Blades,Precision,Broken Stopwatch,Kraken Slayer,Berserker's Greaves,Navori Quickblades,Lord Dominik's Regards,B. F. Sword,Farsight Alteration,Doss not worlds,Rakan,challenger,2/6/22 (73%),9077,28901,35,1062,9,Flash,Ignite,Guardian,Domination,Bulwark of the Mountain,Mikael's Blessing,Radiant Virtue,Mercury's Treads,Control Ward,Ruby Crystal,Oracle Lens,TTV KERBEROS LOL,Kayle,challenger,5/7/6 (33%),30132,27907,291,211,2,Teleport,Flash,Grasp of the Undying,Sorcery,Kraken Slayer,Crown of the Shattered Queen,Rylai's Crystal Scepter,Boots of Swiftness,Nashor's Tooth,Farsight Alteration,,destined one,Lee Sin,grandmaster,7/8/15 (67%),18415,42097,175,614,5,Smite,Flash,Conqueror,Inspiration,Broken Stopwatch,Goredrinker,Maw of Malmortius,Chain Vest,Plated Steelcaps,Black Cleaver,Stealth Ward,NICKI NICOLEE,Syndra,grandmaster,11/8/6 (52%),27899,19448,250,213,4,Flash,Teleport,First Strike,Sorcery,Mejai's Soulstealer,Blighting Jewel,Ionian Boots of Lucidity,Liandry's Anguish,Cosmic Drive,Rabadon's Deathcap,Farsight Alteration,Daksider,Tristana,grandmaster,8/6/7 (45%),24016,25286,250,18,3,Heal,Flash,Hail of Blades,Precision,Broken Stopwatch,Kraken Slayer,Berserker's Greaves,Navori Quickblades,Lord Dominik's Regards,B. F. Sword,Farsight Alteration,Doss not worlds,Rakan,challenger,2/6/22 (73%),9077,28901,35,1062,9,Flash,Ignite,Guardian,Domination,Bulwark of the Mountain,Mikael's Blessing,Radiant Virtue,Mercury's Treads,Control Ward,Ruby Crystal,Oracle Lens,,Rakan
3,Ranked Solo,GameResult.WIN,Team.RED,1401,0,2,7,0,1,3,xLinayaa,K'Sante,grandmaster,2/1/14 (59%),23490,15539,208,8,0,Flash,Teleport,Grasp of the Undying,Inspiration,Iceborn Gauntlet,Mercury's Treads,Gargoyle Stoneplate,Sunfire Aegis,Stealth Ward,,,S P L A S H 777,Evelynn,challenger,9/3/13 (81%),22307,22135,146,5,0,Flash,Smite,Electrocute,Inspiration,Sorcerer's Shoes,Hextech Rocketbelt,Dark Seal,Amplifying Tome,Rabadon's Deathcap,Stealth Ward,,Ginz,Twisted Fate,challenger,5/1/8 (48%),12589,12883,187,19,2,Flash,Teleport,Electrocute,Inspiration,Everfrost,Lich Bane,Zeal,Dark Seal,Doran's Ring,Ionian Boots of Lucidity,Farsight Alteration,A41G Frappii,Xayah,challenger,3/3/11 (52%),11624,11673,200,7,6,Flash,Ghost,Lethal Tempo,Inspiration,Doran's Blade,Navori Quickblades,Berserker's Greaves,Dagger,Kraken Slayer,Farsight Alteration,,Doss not worlds,Pyke,challenger,8/0/8 (59%),6934,10438,31,539,4,Flash,Ignite,Hail of Blades,Inspiration,Pauldrons of Whiterock,Duskblade of Draktharr,Mercury's Treads,Umbral Glaive,Control Ward,Long Sword,Oracle Lens,xLinayaa,K'Sante,grandmaster,2/1/14 (59%),23490,15539,208,8,0,Flash,Teleport,Grasp of the Undying,Inspiration,Iceborn Gauntlet,Mercury's Treads,Gargoyle Stoneplate,Sunfire Aegis,Stealth Ward,,,S P L A S H 777,Evelynn,challenger,9/3/13 (81%),22307,22135,146,5,0,Flash,Smite,Electrocute,Inspiration,Sorcerer's Shoes,Hextech Rocketbelt,Dark Seal,Amplifying Tome,Rabadon's Deathcap,Stealth Ward,,Ginz,Twisted Fate,challenger,5/1/8 (48%),12589,12883,187,19,2,Flash,Teleport,Electrocute,Inspiration,Everfrost,Lich Bane,Zeal,Dark Seal,Doran's Ring,Ionian Boots of Lucidity,Farsight Alteration,A41G Frappii,Xayah,challenger,3/3/11 (52%),11624,11673,200,7,6,Flash,Ghost,Lethal Tempo,Inspiration,Doran's Blade,Navori Quickblades,Berserker's Greaves,Dagger,Kraken Slayer,Farsight Alteration,,Doss not worlds,Pyke,challenger,8/0/8 (59%),6934,10438,31,539,4,Flash,Ignite,Hail of Blades,Inspiration,Pauldrons of Whiterock,Duskblade of Draktharr,Mercury's Treads,Umbral Glaive,Control Ward,Long Sword,Oracle Lens,,Pyke
4,Ranked Solo,GameResult.LOSE,Team.BLUE,1717,0,3,7,1,0,8,Red Winter,Yone,challenger,7/2/3 (53%),26255,18343,296,211,5,Flash,Teleport,Lethal Tempo,Resolve,Doran's Blade,Berserker's Greaves,Infinity Edge,Kraken Slayer,Hullbreaker,Guardian Angel,Farsight Alteration,osmn,Jarvan IV,grandmaster,2/3/7 (47%),5603,23808,157,79,10,Smite,Flash,Conqueror,Inspiration,Goredrinker,Spear Of Shojin,Broken Stopwatch,Plated Steelcaps,Oracle Lens,,,Composites,Syndra,grandmaster,3/3/4 (37%),9964,12304,233,110,2,Flash,Teleport,First Strike,Sorcery,Luden's Tempest,Shadowflame,Needlessly Large Rod,Sorcerer's Shoes,Dark Seal,Farsight Alteration,,SPOLFCEI ,Kai'Sa,challenger,7/2/3 (53%),14040,14624,276,111,10,Flash,Heal,Hail of Blades,Inspiration,Needlessly Large Rod,Nashor's Tooth,Umbral Glaive,Sorcerer's Shoes,Duskblade of Draktharr,Needlessly Large Rod,Farsight Alteration,Doss not worlds,Nautilus,challenger,0/3/7 (37%),3540,10925,35,1055,14,Flash,Ignite,Glacial Augment,Sorcery,Bulwark of the Mountain,Mercury's Treads,Locket of the Iron Solari,Lifewell Pendant,Control Ward,Crystalline Bracer,Oracle Lens,Red Winter,Yone,challenger,7/2/3 (53%),26255,18343,296,211,5,Flash,Teleport,Lethal Tempo,Resolve,Doran's Blade,Berserker's Greaves,Infinity Edge,Kraken Slayer,Hullbreaker,Guardian Angel,Farsight Alteration,osmn,Jarvan IV,grandmaster,2/3/7 (47%),5603,23808,157,79,10,Smite,Flash,Conqueror,Inspiration,Goredrinker,Spear Of Shojin,Broken Stopwatch,Plated Steelcaps,Oracle Lens,,,Composites,Syndra,grandmaster,3/3/4 (37%),9964,12304,233,110,2,Flash,Teleport,First Strike,Sorcery,Luden's Tempest,Shadowflame,Needlessly Large Rod,Sorcerer's Shoes,Dark Seal,Farsight Alteration,,SPOLFCEI ,Kai'Sa,challenger,7/2/3 (53%),14040,14624,276,111,10,Flash,Heal,Hail of Blades,Inspiration,Needlessly Large Rod,Nashor's Tooth,Umbral Glaive,Sorcerer's Shoes,Duskblade of Draktharr,Needlessly Large Rod,Farsight Alteration,Doss not worlds,Nautilus,challenger,0/3/7 (37%),3540,10925,35,1055,14,Flash,Ignite,Glacial Augment,Sorcery,Bulwark of the Mountain,Mercury's Treads,Locket of the Iron Solari,Lifewell Pendant,Control Ward,Crystalline Bracer,Oracle Lens,,Nautilus
5,Ranked Solo,GameResult.LOSE,Team.BLUE,933,0,2,0,0,0,1,Tyräel,Gnar,challenger,0/4/1 (14%),10128,11050,115,5,0,Flash,Teleport,Fleet Footwork,Resolve,Refillable Potion,Doran's Shield,Plated Steelcaps,Hearthbound Axe,Kindlegem,Sheen,Farsight Alteration,FaithXD,Jarvan IV,grandmaster,4/3/2 (86%),3858,15354,79,23,4,Flash,Smite,Conqueror,Inspiration,Mosstomper Seedling,Ionian Boots of Lucidity,Goredrinker,Caulfield's Warhammer,Kindlegem,Oracle Lens,,superslam ultra,Akali,master,1/3/0 (14%),5714,7697,115,13,1,Flash,Ignite,Electrocute,Resolve,Doran's Shield,Refillable Potion,Sorcerer's Shoes,Hextech Alternator,Blasting Wand,Dark Seal,Oracle Lens,LoveBlueBuff,Xayah,challenger,2/6/4 (86%),7483,9671,96,5,5,Flash,Ghost,Lethal Tempo,Inspiration,Kraken Slayer,Long Sword,Berserker's Greaves,Stealth Ward,,,,Doss not worlds,Nautilus,challenger,0/5/5 (71%),3491,9866,15,33,1,Flash,Ignite,Glacial Augment,Sorcery,Relic Shield,Refillable Potion,Ionian Boots of Lucidity,Lifewell Pendant,Oracle Lens,,,Tyräel,Gnar,challenger,0/4/1 (14%),10128,11050,115,5,0,Flash,Teleport,Fleet Footwork,Resolve,Refillable Potion,Doran's Shield,Plated Steelcaps,Hearthbound Axe,Kindlegem,Sheen,Farsight Alteration,FaithXD,Jarvan IV,grandmaster,4/3/2 (86%),3858,15354,79,23,4,Flash,Smite,Conqueror,Inspiration,Mosstomper Seedling,Ionian Boots of Lucidity,Goredrinker,Caulfield's Warhammer,Kindlegem,Oracle Lens,,superslam ultra,Akali,master,1/3/0 (14%),5714,7697,115,13,1,Flash,Ignite,Electrocute,Resolve,Doran's Shield,Refillable Potion,Sorcerer's Shoes,Hextech Alternator,Blasting Wand,Dark Seal,Oracle Lens,LoveBlueBuff,Xayah,challenger,2/6/4 (86%),7483,9671,96,5,5,Flash,Ghost,Lethal Tempo,Inspiration,Kraken Slayer,Long Sword,Berserker's Greaves,Stealth Ward,,,,Doss not worlds,Nautilus,challenger,0/5/5 (71%),3491,9866,15,33,1,Flash,Ignite,Glacial Augment,Sorcery,Relic Shield,Refillable Potion,Ionian Boots of Lucidity,Lifewell Pendant,Oracle Lens,,,,Nautilus
6,Ranked Solo,GameResult.LOSE,Team.BLUE,1351,0,0,2,1,3,11,YT BriefcaseMan,Dr. Mundo,challenger,4/1/1 (50%),17446,29264,187,8,3,Ghost,Teleport,Grasp of the Undying,Inspiration,Heartsteel,Anathema's Chains,Plated Steelcaps,Thornmail,Stealth Ward,,,Agurin,Jarvan IV,grandmaster,2/6/5 (70%),9546,26776,148,19,4,Flash,Smite,Conqueror,Inspiration,Spear Of Shojin,Goredrinker,Long Sword,Ionian Boots of Lucidity,Stealth Ward,,,dejfDawid1,Gragas,grandmaster,2/5/0 (20%),10142,20606,148,6,0,Teleport,Flash,Arcane Comet,Inspiration,Everfrost,Broken Stopwatch,Sorcerer's Shoes,Doran's Ring,Fiendish Codex,Amplifying Tome,Farsight Alteration,SK Sertuss,Vayne,challenger,2/4/0 (20%),6625,13077,165,18,7,Flash,Exhaust,Lethal Tempo,Domination,Doran's Blade,Hearthbound Axe,Sheen,Berserker's Greaves,Ruby Crystal,Statikk Shiv,Stealth Ward,Doss not worlds,Senna,challenger,0/3/1 (10%),4171,12412,23,227,7,Flash,Heal,Fleet Footwork,Resolve,Black Mist Scythe,Boots of Swiftness,Umbral Glaive,Serrated Dirk,Control Ward,Oracle Lens,,YT BriefcaseMan,Dr. Mundo,challenger,4/1/1 (50%),17446,29264,187,8,3,Ghost,Teleport,Grasp of the Undying,Inspiration,Heartsteel,Anathema's Chains,Plated Steelcaps,Thornmail,Stealth Ward,,,Agurin,Jarvan IV,grandmaster,2/6/5 (70%),9546,26776,148,19,4,Flash,Smite,Conqueror,Inspiration,Spear Of Shojin,Goredrinker,Long Sword,Ionian Boots of Lucidity,Stealth Ward,,,dejfDawid1,Gragas,grandmaster,2/5/0 (20%),10142,20606,148,6,0,Teleport,Flash,Arcane Comet,Inspiration,Everfrost,Broken Stopwatch,Sorcerer's Shoes,Doran's Ring,Fiendish Codex,Amplifying Tome,Farsight Alteration,SK Sertuss,Vayne,challenger,2/4/0 (20%),6625,13077,165,18,7,Flash,Exhaust,Lethal Tempo,Domination,Doran's Blade,Hearthbound Axe,Sheen,Berserker's Greaves,Ruby Crystal,Statikk Shiv,Stealth Ward,Doss not worlds,Senna,challenger,0/3/1 (10%),4171,12412,23,227,7,Flash,Heal,Fleet Footwork,Resolve,Black Mist Scythe,Boots of Swiftness,Umbral Glaive,Serrated Dirk,Control Ward,Oracle Lens,,,Senna
7,Ranked Solo,GameResult.LOSE,Team.BLUE,1243,0,0,1,0,3,7,David Goggins 1,Riven,challenger,5/6/0 (63%),12651,21535,173,16,2,Ignite,Flash,Conqueror,Sorcery,Goredrinker,Black Cleaver,Doran's Blade,Caulfield's Warhammer,Cloth Armor,Plated Steelcaps,Oracle Lens,Hadeslol,Maokai,challenger,1/5/4 (63%),7618,20530,106,23,3,Flash,Smite,Phase Rush,Domination,Mosstomper Seedling,Ionian Boots of Lucidity,Control Ward,Demonic Embrace,Giant's Belt,Cloth Armor,Oracle Lens,superslam ultra,Qiyana,master,2/6/0 (25%),11660,20799,125,25,0,Flash,Teleport,Conqueror,Inspiration,Ionian Boots of Lucidity,Refillable Potion,Goredrinker,Kindlegem,Caulfield's Warhammer,Oracle Lens,,DeadhoundC,Kai'Sa,grandmaster,0/7/2 (25%),7010,13238,139,6,1,Flash,Heal,Hail of Blades,Inspiration,Doran's Blade,Statikk Shiv,Blasting Wand,Fiendish Codex,Sorcerer's Shoes,Farsight Alteration,,Doss not worlds,Braum,challenger,0/6/4 (50%),2723,13025,27,316,5,Flash,Ignite,Guardian,Inspiration,Runesteel Spaulders,Ionian Boots of Lucidity,Locket of the Iron Solari,Control Ward,Oracle Lens,,,David Goggins 1,Riven,challenger,5/6/0 (63%),12651,21535,173,16,2,Ignite,Flash,Conqueror,Sorcery,Goredrinker,Black Cleaver,Doran's Blade,Caulfield's Warhammer,Cloth Armor,Plated Steelcaps,Oracle Lens,Hadeslol,Maokai,challenger,1/5/4 (63%),7618,20530,106,23,3,Flash,Smite,Phase Rush,Domination,Mosstomper Seedling,Ionian Boots of Lucidity,Control Ward,Demonic Embrace,Giant's Belt,Cloth Armor,Oracle Lens,superslam ultra,Qiyana,master,2/6/0 (25%),11660,20799,125,25,0,Flash,Teleport,Conqueror,Inspiration,Ionian Boots of Lucidity,Refillable Potion,Goredrinker,Kindlegem,Caulfield's Warhammer,Oracle Lens,,DeadhoundC,Kai'Sa,grandmaster,0/7/2 (25%),7010,13238,139,6,1,Flash,Heal,Hail of Blades,Inspiration,Doran's Blade,Statikk Shiv,Blasting Wand,Fiendish Codex,Sorcerer's Shoes,Farsight Alteration,,Doss not worlds,Braum,challenger,0/6/4 (50%),2723,13025,27,316,5,Flash,Ignite,Guardian,Inspiration,Runesteel Spaulders,Ionian Boots of Lucidity,Locket of the Iron Solari,Control Ward,Oracle Lens,,,,Braum
8,Ranked Solo,GameResult.LOSE,Team.BLUE,1679,0,1,0,1,3,10,Rosinânté,Swain,challenger,3/5/6 (50%),19739,26743,231,514,3,Flash,Teleport,Conqueror,Resolve,Plated Steelcaps,Fiendish Codex,Broken Stopwatch,Liandry's Anguish,Rylai's Crystal Scepter,Farsight Alteration,,V9 Autophil,Nocturne,challenger,3/10/4 (39%),11635,40058,172,311,2,Flash,Smite,Lethal Tempo,Domination,Black Cleaver,Ionian Boots of Lucidity,Stopwatch,Stridebreaker,Farsight Alteration,,,superslam ultra,Akali,master,6/7/6 (67%),22938,23581,162,34,3,Flash,Teleport,Dark Harvest,Resolve,Lich Bane,Needlessly Large Rod,Dark Seal,Night Harvester,Sorcerer's Shoes,Oracle Lens,,Jopa Locura,Kai'Sa,challenger,6/4/2 (44%),26450,16368,241,29,6,Flash,Ghost,Lethal Tempo,Inspiration,Doran's Blade,Statikk Shiv,Long Sword,Berserker's Greaves,Navori Quickblades,Runaan's Hurricane,Farsight Alteration,Doss not worlds,Rakan,challenger,0/3/9 (50%),7030,23949,44,755,8,Flash,Ignite,Glacial Augment,Domination,Bulwark of the Mountain,Mercury's Treads,Radiant Virtue,Chalice of Blessing,Control Ward,Oracle Lens,,Rosinânté,Swain,challenger,3/5/6 (50%),19739,26743,231,514,3,Flash,Teleport,Conqueror,Resolve,Plated Steelcaps,Fiendish Codex,Broken Stopwatch,Liandry's Anguish,Rylai's Crystal Scepter,Farsight Alteration,,V9 Autophil,Nocturne,challenger,3/10/4 (39%),11635,40058,172,311,2,Flash,Smite,Lethal Tempo,Domination,Black Cleaver,Ionian Boots of Lucidity,Stopwatch,Stridebreaker,Farsight Alteration,,,superslam ultra,Akali,master,6/7/6 (67%),22938,23581,162,34,3,Flash,Teleport,Dark Harvest,Resolve,Lich Bane,Needlessly Large Rod,Dark Seal,Night Harvester,Sorcerer's Shoes,Oracle Lens,,Jopa Locura,Kai'Sa,challenger,6/4/2 (44%),26450,16368,241,29,6,Flash,Ghost,Lethal Tempo,Inspiration,Doran's Blade,Statikk Shiv,Long Sword,Berserker's Greaves,Navori Quickblades,Runaan's Hurricane,Farsight Alteration,Doss not worlds,Rakan,challenger,0/3/9 (50%),7030,23949,44,755,8,Flash,Ignite,Glacial Augment,Domination,Bulwark of the Mountain,Mercury's Treads,Radiant Virtue,Chalice of Blessing,Control Ward,Oracle Lens,,,Rakan
